Date,EMA5,EMA21,EMA63,Position
2021-03-23,2.672457162824484,2.76064087225751,2.8362632123063145,Neutral
2021-03-24,2.7316381085496566,2.7687644293250093,2.836692486921742,Neutral
2021-03-25,2.8044254056997713,2.785240390295463,2.8402333467054373,Neutral
2021-03-26,2.8862836037998476,2.809309445723148,2.8467885546208924,Neutral
2021-03-30,2.9575224025332316,2.835735859748316,2.8547014122889895,Neutral
2021-03-31,3.0550149350221547,2.8733962361348326,2.8670544931549586,Neutral
2021-04-01,3.1700099566814366,2.9212693055771206,2.8837090402438665,Long
2021-04-05,3.1966733044542917,2.9511539141610186,2.8951556327362455,Long
2021-04-06,3.1644488696361948,2.9646853765100167,2.9015570192132376,Long
2021-04-07,3.17629924642413,2.986077615009106,2.910883362362824,Long
2021-04-08,3.1841994976160874,3.005525104553733,2.9199182572889857,Long
2021-04-09,3.1894663317440584,3.0232046405033937,2.928670811748705,Long
2021-04-12,3.109644221162706,3.0165496731849033,2.929337348881558,Long
2021-04-13,3.0564294807751375,3.0104997028953666,2.9299830567290095,Long
2021-04-15,3.104286320516759,3.0277270026321514,2.938421086206228,Long
2021-04-16,3.102857547011173,3.0342972751201374,2.943470427262283,Long
2021-04-19,3.0352383646741155,3.0220884319273975,2.9421119764103367,Long
2021-04-20,3.0068255764494105,3.015534938115816,2.942358477147514,Neutral
2021-04-22,3.0045503842996073,3.014122671014378,2.9441597747366544,Neutral
2021-04-23,2.9863669228664054,3.0082933372857976,2.944342281776134,Neutral
2021-04-26,2.9575779485776037,2.998448488441634,2.9429565854706303,Neutral
2021-04-27,2.9383852990517356,2.9894986258560308,2.9416141921746735,Long
2021-04-28,2.925590199367824,2.981362387141846,2.9403137486692152,Long
2021-04-29,3.000393466245216,2.9966930792198596,2.9468664440233026,Long
2021-04-30,3.0502623108301443,3.0106300720180545,2.9532143676475746,Long
2021-05-03,3.0668415405534297,3.018754610925504,2.9578014186585877,Long
2021-05-04,3.061227693702287,3.0215951008413673,2.9606826243255067,Long
2021-05-05,3.0408184624681915,3.0196319098557884,2.961911292315335,Long
2021-05-06,3.027212308312128,3.0178471907779896,2.9631015644304806,Long
2021-05-07,3.0181415388747523,3.016224718889081,2.9642546405420283,Long
2021-05-10,3.112094359249835,3.042022471717346,2.97474668302509,Long
2021-05-11,3.2747295728332233,3.0927477015612235,2.9942858491805557,Long
2021-05-12,3.4998197152221495,3.170679728692021,3.0241519163936634,Long
2021-05-14,3.633213143481433,3.236981571538201,3.0515221690063616,Neutral
2021-05-17,3.7221420956542888,3.297255974125637,3.078037101224913,Neutral
2021-05-18,3.7314280637695263,3.338414521932397,3.0990359418116347,Neutral
2021-05-19,3.6876187091796844,3.3621950199385426,3.114691068630021,Neutral
2021-05-20,3.6084124727864566,3.37017729085322,3.1251694727353327,Neutral
2021-05-21,3.6056083151909712,3.391070264412018,3.1400079267123533,Neutral
2021-05-24,3.653738876793981,3.4237002403745618,3.159070179002592,Long
2021-05-25,3.735825917862654,3.4670002185223288,3.182224235908761,Long
2021-05-26,3.8405506119084363,3.5200001986566622,3.209342228536612,Long
2021-05-27,3.8770337412722915,3.5590910896878745,3.232487783894843,Long
2021-05-28,3.8846891608481946,3.5900828088071584,3.2533475406481296,Long
2021-05-31,3.8564594405654633,3.6091661898246894,3.2704304300028753,Long
2021-06-01,3.820972960376976,3.62196926347699,3.2854169790652854,Long
2021-06-02,3.847315306917984,3.6472447849790814,3.3046226984694953,Long
2021-06-03,3.8482102046119895,3.66567707725371,3.321665739142323,Long
2021-06-04,3.8654734697413264,3.6869791611397362,3.339738684794126,Long
2021-06-07,3.8769823131608843,3.7063446919452145,3.3572468508943096,Long
2021-06-08,3.867988208773923,3.7194042654047403,3.372645386803862,Long
2021-06-09,3.978658805849282,3.763094786731582,3.3985002184662414,Long
2021-06-10,4.185772537232856,3.8391770788468924,3.4360470866391712,Long
2021-06-11,4.457181691488571,3.9447064353153567,3.484920615181697,Long
2021-06-14,4.6047877943257145,4.031551304832142,3.529141845957269,Long
2021-06-15,4.7698585295504765,4.128683004392856,3.5782311632711044,Long
2021-06-16,4.9632390197003176,4.239711822175324,3.6335989394188823,Long
2021-06-17,5.175492679800212,4.363374383795749,3.695048972562042,Long
2021-06-18,5.400328453200141,4.498522167087044,3.7623911921694777,Long
2021-06-21,5.6335523021334275,4.644111060988222,3.8354414674141815,Long
2021-06-22,5.889034868088952,4.803737328171111,3.9155839215574884,Long
2021-06-23,5.959356578725968,4.921579389246464,3.983846924008817,Long
2021-06-24,5.906237719150646,5.001435808405876,4.040601707633542,Long
2021-06-25,5.787491812767097,5.051305280368979,4.087770404269993,Long
2021-06-28,5.624994541844732,5.073913891244525,4.125652579136556,Long
2021-06-29,5.599996361229821,5.117194446585932,4.170163436038539,Long
2021-06-30,5.6166642408198815,5.16563131507812,4.216408328662335,Long
2021-07-01,5.577776160546588,5.196028468252837,4.256520568391637,Long
2021-07-02,5.635184107031058,5.246389516593488,4.303191800629398,Long
2021-07-05,5.756789404687373,5.3148995605395335,4.356217056859729,Long
2021-07-06,5.837859603124915,5.377181418672302,4.407585273832863,Long
2021-07-07,5.8085730687499435,5.41107401697482,4.449535734025586,Long
2021-07-08,5.872382045833296,5.464612742704382,4.497987742337287,Long
2021-07-09,6.014921363888864,5.540557038822165,4.5543006253892475,Long
2021-07-12,6.209947575925909,5.636870035292876,4.618228730845833,Long
2021-07-13,6.239965050617273,5.697154577538978,4.670784083006901,Long
2021-07-14,6.209976700411516,5.738322343217253,4.7170095804129355,Long
2021-07-15,6.139984466941011,5.7621112211065935,4.757103031025031,Long
